product_id,product_name,category,brand,price,avg_rating,num_ratings,stock_quantity,discount_pct,is_featured,weight_kg
P0874,TechPro Office Supplies #874,Office Supplies,TechPro,15.04,3.8,202,265,20,0,3.71
P0875,DigiTools Music #875,Music,DigiTools,11.6,4.2,60,172,0,0,0.66
P0876,WorkSmart Pet Supplies #876,Pet Supplies,WorkSmart,17.92,4.1,47,677,0,0,1.73
P0877,ShineOn Software #877,Software,ShineOn,15.87,3.2,133,762,5,0,0.21
P0878,DigiTools Sports #878,Sports,DigiTools,47.11,4.5,373,580,20,0,0.55
P0879,TechPro Home & Garden #879,Home & Garden,TechPro,21.68,4.3,93,509,0,0,7.6
P0880,UrbanStyle Pet Supplies #880,Pet Supplies,UrbanStyle,23.46,3.9,429,500,30,0,1.5
P0881,ClassicCo Automotive #881,Automotive,ClassicCo,23.94,4.1,420,871,50,0,0.72
P0882,FitGear Beauty #882,Beauty,FitGear,17.34,3.4,257,378,0,0,0.16
P0883,UrbanStyle Music #883,Music,UrbanStyle,23.68,5.0,311,824,15,0,1.2
P0884,ShineOn Music #884,Music,ShineOn,25.52,4.9,365,113,0,0,0.66
P0885,PetLife Sports #885,Sports,PetLife,33.59,3.3,0,737,0,0,2.33
P0886,ShineOn Music #886,Music,ShineOn,23.65,3.7,237,954,0,0,0.23
P0887,WellBeing Food & Grocery #887,Food & Grocery,WellBeing,4.81,4.7,412,171,0,0,2.43
P0888,PureBrand Clothing #888,Clothing,PureBrand,73.3,4.5,471,202,0,0,0.64
P0889,UrbanStyle Health #889,Health,UrbanStyle,63.06,4.1,137,461,50,0,0.35
P0890,WellBeing Health #890,Health,WellBeing,31.49,3.0,247,612,0,0,1.2
P0891,HomeEssentials Food & Grocery #891,Food & Grocery,HomeEssentials,9.62,3.1,5,917,50,0,6.15
P0892,UrbanStyle Food & Grocery #892,Food & Grocery,UrbanStyle,3.71,3.9,68,489,0,0,2.06
P0893,NovaTech Home & Garden #893,Home & Garden,NovaTech,58.2,5.0,40,764,0,0,1.36
P0894,EcoLiving Beauty #894,Beauty,EcoLiving,41.71,4.8,172,378,5,0,0.58
P0895,NovaTech Home & Garden #895,Home & Garden,NovaTech,71.91,4.5,277,544,5,0,4.12
P0896,ShineOn Clothing #896,Clothing,ShineOn,48.5,4.4,159,223,0,0,1.42
P0897,WorkSmart Office Supplies #897,Office Supplies,WorkSmart,9.77,2.0,91,548,0,0,0.14
P0898,AutoParts Clothing #898,Clothing,AutoParts,48.01,4.1,435,895,0,0,2.14
P0899,PetLife Software #899,Software,PetLife,32.48,4.1,314,345,15,0,1.27
P0900,TechPro Home & Garden #900,Home & Garden,TechPro,122.02,2.9,395,866,30,0,0.88
P0901,SoundWave Clothing #901,Clothing,SoundWave,60.8,5.0,427,846,40,0,3.45
P0902,StyleMax Pet Supplies #902,Pet Supplies,StyleMax,28.56,4.2,434,611,0,0,0.48
P0903,EcoLiving Food & Grocery #903,Food & Grocery,EcoLiving,12.24,4.3,204,900,0,0,0.59
P0904,EcoLiving Music #904,Music,EcoLiving,11.2,3.2,350,840,5,1,0.83
P0905,UrbanStyle Clothing #905,Clothing,UrbanStyle,29.91,4.0,435,683,0,0,1.5
P0906,PlayTime Electronics #906,Electronics,PlayTime,520.45,4.2,381,924,0,0,0.54
P0907,DigiTools Pet Supplies #907,Pet Supplies,DigiTools,15.98,5.0,106,999,25,1,0.37
P0908,GlowUp Toys #908,Toys,GlowUp,25.21,4.6,460,318,0,1,0.81
P0909,UrbanStyle Jewelry #909,Jewelry,UrbanStyle,94.59,4.2,320,782,0,0,0.6
P0910,FreshMarket Office Supplies #910,Office Supplies,FreshMarket,20.01,2.6,70,469,0,0,5.15
P0911,GlowUp Health #911,Health,GlowUp,38.26,2.8,446,822,0,0,0.13
P0912,StyleMax Food & Grocery #912,Food & Grocery,StyleMax,30.55,1.8,397,146,0,0,2.39
P0913,AutoParts Automotive #913,Automotive,AutoParts,85.92,3.8,274,503,25,0,0.13
P0914,HomeEssentials Pet Supplies #914,Pet Supplies,HomeEssentials,32.04,4.2,177,574,0,0,0.91
P0915,ClassicCo Jewelry #915,Jewelry,ClassicCo,77.27,4.1,390,470,0,0,0.33
P0916,ShineOn Electronics #916,Electronics,ShineOn,181.4,4.5,292,941,25,0,0.21
P0917,SoundWave Health #917,Health,SoundWave,44.21,5.0,302,366,5,0,3.68
P0918,PureBrand Automotive #918,Automotive,PureBrand,161.4,3.3,29,600,10,0,2.03
P0919,EcoLiving Automotive #919,Automotive,EcoLiving,152.37,3.3,80,489,50,1,1.04
P0920,GlowUp Automotive #920,Automotive,GlowUp,16.47,3.9,163,511,0,0,1.11
P0921,AutoParts Health #921,Health,AutoParts,15.12,2.6,459,598,0,1,0.46
P0922,StyleMax Software #922,Software,StyleMax,141.17,4.0,345,565,0,0,0.62
P0923,WellBeing Clothing #923,Clothing,WellBeing,34.48,3.5,102,541,0,0,0.49
P0924,ShineOn Office Supplies #924,Office Supplies,ShineOn,16.51,2.8,440,925,0,0,0.58
P0925,HomeEssentials Beauty #925,Beauty,HomeEssentials,22.43,2.8,392,203,0,0,0.79
P0926,EcoLiving Pet Supplies #926,Pet Supplies,EcoLiving,13.01,3.4,39,138,0,0,3.7
P0927,SoundWave Automotive #927,Automotive,SoundWave,54.34,3.5,46,439,50,0,1.77
P0928,FreshMarket Office Supplies #928,Office Supplies,FreshMarket,15.24,3.5,187,844,0,1,1.34
P0929,PetLife Pet Supplies #929,Pet Supplies,PetLife,19.45,4.9,244,497,0,0,0.36
P0930,GlowUp Beauty #930,Beauty,GlowUp,18.39,4.7,382,360,25,0,1.53
P0931,PureBrand Books #931,Books,PureBrand,23.72,4.1,291,540,0,0,0.08
P0932,PetLife Toys #932,Toys,PetLife,23.87,4.4,170,958,0,0,0.49
P0933,WellBeing Sports #933,Sports,WellBeing,53.83,3.2,337,55,0,0,0.28
P0934,FreshMarket Pet Supplies #934,Pet Supplies,FreshMarket,26.16,4.3,332,621,0,0,0.67
P0935,AutoParts Toys #935,Toys,AutoParts,19.24,3.0,350,729,25,0,0.73
P0936,PetLife Health #936,Health,PetLife,24.58,4.3,305,371,0,0,0.63
P0937,WellBeing Music #937,Music,WellBeing,8.58,5.0,27,968,0,0,0.96
P0938,DigiTools Electronics #938,Electronics,DigiTools,287.13,4.8,463,560,0,0,1.14
P0939,ClassicCo Beauty #939,Beauty,ClassicCo,27.86,4.5,161,188,20,1,3.73
P0940,AutoParts Clothing #940,Clothing,AutoParts,83.07,3.2,406,428,15,0,0.43
P0941,PetLife Home & Garden #941,Home & Garden,PetLife,72.45,4.0,334,867,5,0,0.42
P0942,PureBrand Pet Supplies #942,Pet Supplies,PureBrand,55.09,4.3,312,875,0,0,0.88
P0943,AutoParts Music #943,Music,AutoParts,14.86,4.7,187,204,0,1,1.32
P0944,AutoParts Jewelry #944,Jewelry,AutoParts,55.34,3.5,387,354,0,1,1.01
P0945,GlowUp Beauty #945,Beauty,GlowUp,76.04,4.0,223,52,40,0,6.07
P0946,ShineOn Beauty #946,Beauty,ShineOn,53.4,5.0,127,109,30,0,2.28
P0947,PureBrand Jewelry #947,Jewelry,PureBrand,35.48,3.9,49,744,0,0,3.86
P0948,SoundWave Pet Supplies #948,Pet Supplies,SoundWave,31.44,2.0,50,534,0,1,1.54
P0949,SoundWave Clothing #949,Clothing,SoundWave,64.07,3.1,300,860,50,0,1.06
P0950,PureBrand Clothing #950,Clothing,PureBrand,40.24,3.3,216,14,40,0,0.08
P0951,HomeEssentials Software #951,Software,HomeEssentials,26.3,3.0,163,844,25,0,1.02
P0952,PlayTime Health #952,Health,PlayTime,31.89,4.1,250,630,0,0,0.7
P0953,HomeEssentials Software #953,Software,HomeEssentials,55.08,5.0,56,88,15,0,0.72
P0954,NovaTech Jewelry #954,Jewelry,NovaTech,63.34,5.0,443,663,40,0,2.6
P0955,PetLife Sports #955,Sports,PetLife,71.68,5.0,252,6,50,0,0.26
P0956,DigiTools Health #956,Health,DigiTools,15.67,3.4,460,948,25,0,2.87
P0957,SoundWave Electronics #957,Electronics,SoundWave,218.44,3.9,201,887,0,0,1.81
P0958,UrbanStyle Toys #958,Toys,UrbanStyle,65.96,4.0,148,328,0,0,1.2
P0959,PlayTime Toys #959,Toys,PlayTime,33.72,5.0,315,257,15,0,2.17
P0960,GlowUp Electronics #960,Electronics,GlowUp,412.09,4.4,17,47,30,0,0.16
P0961,TechPro Books #961,Books,TechPro,14.01,3.8,114,215,0,0,1.4
P0962,PureBrand Toys #962,Toys,PureBrand,27.74,3.1,253,568,0,0,0.22
P0963,ShineOn Pet Supplies #963,Pet Supplies,ShineOn,20.14,4.8,75,845,0,0,1.35
P0964,PetLife Health #964,Health,PetLife,28.67,2.9,494,171,40,0,0.28
P0965,HomeEssentials Electronics #965,Electronics,HomeEssentials,257.79,4.3,171,292,0,1,0.43
P0966,ShineOn Electronics #966,Electronics,ShineOn,125.14,4.0,361,260,25,0,0.6
P0967,WellBeing Clothing #967,Clothing,WellBeing,68.26,3.8,459,492,0,0,0.71
P0968,PureBrand Beauty #968,Beauty,PureBrand,38.29,5.0,32,20,30,0,1.14
P0969,NovaTech Automotive #969,Automotive,NovaTech,43.57,4.3,106,925,0,0,1.91
P0970,TechPro Beauty #970,Beauty,TechPro,48.71,4.7,36,180,0,0,10.35
P0971,AutoParts Jewelry #971,Jewelry,AutoParts,258.08,3.1,147,693,0,0,0.48
P0972,SoundWave Health #972,Health,SoundWave,54.58,4.9,287,501,0,0,1.06
P0973,ReadMore Electronics #973,Electronics,ReadMore,75.87,5.0,392,435,0,1,0.85
P0974,ClassicCo Home & Garden #974,Home & Garden,ClassicCo,196.8,4.3,211,240,30,0,0.32
P0975,WellBeing Books #975,Books,WellBeing,4.96,3.5,379,502,30,0,0.13
P0976,PureBrand Jewelry #976,Jewelry,PureBrand,38.14,3.2,413,500,0,0,0.36
P0977,StyleMax Automotive #977,Automotive,StyleMax,33.24,3.9,197,328,10,0,0.53
P0978,FreshMarket Health #978,Health,FreshMarket,30.48,3.7,168,458,40,1,0.63
P0979,UrbanStyle Sports #979,Sports,UrbanStyle,18.91,3.4,405,857,0,0,0.22
P0980,FreshMarket Books #980,Books,FreshMarket,4.88,4.2,119,548,0,1,0.68
P0981,WellBeing Automotive #981,Automotive,WellBeing,56.41,4.2,373,553,20,0,0.77
P0982,HomeEssentials Electronics #982,Electronics,HomeEssentials,138.53,3.7,328,450,0,0,0.38
P0983,FreshMarket Automotive #983,Automotive,FreshMarket,68.48,3.8,142,819,50,0,1.97
P0984,HomeEssentials Jewelry #984,Jewelry,HomeEssentials,113.47,2.7,98,531,0,0,0.17
P0985,WellBeing Food & Grocery #985,Food & Grocery,WellBeing,24.84,3.7,310,997,0,0,1.22
P0986,UrbanStyle Food & Grocery #986,Food & Grocery,UrbanStyle,11.73,2.8,343,212,0,1,0.74
P0987,ReadMore Pet Supplies #987,Pet Supplies,ReadMore,31.03,3.5,130,471,0,0,1.01
P0988,TechPro Office Supplies #988,Office Supplies,TechPro,17.14,4.1,320,987,0,0,1.4
P0989,PlayTime Clothing #989,Clothing,PlayTime,79.91,2.6,260,21,0,0,1.24
P0990,ClassicCo Pet Supplies #990,Pet Supplies,ClassicCo,53.0,3.8,3,877,0,0,0.13
P0991,PlayTime Clothing #991,Clothing,PlayTime,33.23,4.1,221,889,0,0,0.72
P0992,PlayTime Music #992,Music,PlayTime,9.12,2.6,126,423,40,0,1.48
P0993,ShineOn Clothing #993,Clothing,ShineOn,33.25,3.3,238,240,0,0,1.53
P0994,UrbanStyle Health #994,Health,UrbanStyle,27.48,2.8,61,907,25,0,0.42
P0995,PetLife Software #995,Software,PetLife,44.4,4.5,477,256,25,0,0.31
P0996,GlowUp Music #996,Music,GlowUp,17.9,3.3,38,663,30,0,1.64
P0997,HomeEssentials Sports #997,Sports,HomeEssentials,44.45,3.3,396,337,15,0,1.51
P0998,PetLife Home & Garden #998,Home & Garden,PetLife,31.61,4.5,118,4,0,0,0.32
P0999,ClassicCo Beauty #999,Beauty,ClassicCo,26.26,3.6,309,968,0,1,0.26
