review_id,customer_id,product_id,review_date,rating,review_text,helpful_votes,verified_purchase
R18717,C07152,P0330,2024-10-24,4,Love it! Exactly what I needed.,44,1
R02178,C02362,P0518,2024-10-24,5,"Excellent quality, fast shipping.",8,1
R02742,C04326,P0307,2024-10-24,5,Amazing value for the price.,17,1
R06006,C09266,P0567,2024-10-24,5,Amazing value for the price.,10,1
R07663,C02509,P0638,2024-10-24,4,"Excellent quality, fast shipping.",9,1
R02863,C07918,P0480,2024-10-24,2,Broke after a week of use.,48,1
R00662,C06342,P0891,2024-10-24,3,Decent product for the price.,41,0
R07373,C03348,P0192,2024-10-24,5,"Excellent quality, fast shipping.",39,1
R04380,C04665,P0073,2024-10-24,4,Perfect. Will buy again.,21,0
R23242,C09462,P0554,2024-10-24,5,"Excellent quality, fast shipping.",43,0
R21983,C02629,P0397,2024-10-24,3,Decent product for the price.,32,1
R22511,C04017,P0957,2024-10-24,4,"Excellent quality, fast shipping.",36,1
R16320,C03822,P0944,2024-10-24,4,Great product! Highly recommend.,17,1
R15390,C02385,P0556,2024-10-24,3,"Not bad, not great.",16,0
R11111,C06472,P0225,2024-10-24,4,"Excellent quality, fast shipping.",16,1
R05345,C04587,P0909,2024-10-24,5,"Excellent quality, fast shipping.",31,1
R16943,C03562,P0190,2024-10-24,3,Decent product for the price.,2,1
R04100,C09067,P0181,2024-10-24,3,Decent product for the price.,15,1
R09566,C03206,P0693,2024-10-24,4,Great product! Highly recommend.,8,1
R11702,C06545,P0753,2024-10-24,4,Love it! Exactly what I needed.,43,1
R10914,C03110,P0731,2024-10-24,5,Amazing value for the price.,23,1
R14818,C04392,P0760,2024-10-24,4,Perfect. Will buy again.,2,1
R13205,C09277,P0093,2024-10-24,3,"Not bad, not great.",39,0
R13538,C09450,P0632,2024-10-24,4,Perfect. Will buy again.,47,0
R04574,C08315,P0398,2024-10-24,3,"It is okay, nothing special.",22,1
R05693,C02892,P0563,2024-10-24,2,Would not recommend. Poor value.,35,1
R18901,C07823,P0173,2024-10-24,2,Not as described. Returning it.,25,0
R03797,C01825,P0886,2024-10-24,5,Great product! Highly recommend.,13,1
R05631,C02436,P0736,2024-10-24,3,"It is okay, nothing special.",30,1
R12717,C07305,P0955,2024-10-24,5,"Excellent quality, fast shipping.",4,1
R08937,C01371,P0240,2024-10-24,3,Fine for basic use.,41,1
R14355,C00468,P0338,2024-10-24,4,Great product! Highly recommend.,21,0
R20716,C04381,P0862,2024-10-25,3,"It is okay, nothing special.",4,1
R22430,C04459,P0507,2024-10-25,5,Great product! Highly recommend.,32,0
R07803,C03834,P0849,2024-10-25,2,Disappointed with the quality.,8,1
R18431,C08212,P0563,2024-10-25,4,Great product! Highly recommend.,8,1
R23880,C07218,P0594,2024-10-25,5,Love it! Exactly what I needed.,3,1
R06203,C00975,P0797,2024-10-25,4,Love it! Exactly what I needed.,40,1
R23462,C00374,P0302,2024-10-25,1,Terrible experience. Avoid.,34,0
R11403,C02679,P0978,2024-10-25,3,Decent product for the price.,44,1
R20152,C03570,P0523,2024-10-25,4,"Excellent quality, fast shipping.",25,1
R12620,C06700,P0639,2024-10-25,5,Amazing value for the price.,47,0
R22234,C03390,P0789,2024-10-25,1,Not as described. Returning it.,48,0
R05542,C05060,P0162,2024-10-25,3,"Average quality, meets expectations.",44,1
R17498,C00714,P0315,2024-10-25,1,Terrible experience. Avoid.,25,1
R12785,C07081,P0376,2024-10-25,4,Perfect. Will buy again.,7,1
R21541,C06333,P0468,2024-10-25,4,Great product! Highly recommend.,10,1
R07177,C07328,P0039,2024-10-25,2,Disappointed with the quality.,9,1
R03047,C09125,P0431,2024-10-25,4,"Excellent quality, fast shipping.",44,1
R01581,C09234,P0541,2024-10-25,3,Fine for basic use.,20,1
R01018,C04743,P0588,2024-10-25,3,Decent product for the price.,35,1
R23535,C00792,P0441,2024-10-25,3,Fine for basic use.,42,1
R00003,C05477,P0853,2024-10-25,4,Perfect. Will buy again.,36,1
R18219,C01541,P0927,2024-10-25,3,Fine for basic use.,13,1
R03782,C07749,P0345,2024-10-25,2,Not as described. Returning it.,8,0
R13826,C05428,P0183,2024-10-25,4,Perfect. Will buy again.,45,1
R11244,C06315,P0394,2024-10-25,4,"Excellent quality, fast shipping.",6,1
R19898,C02390,P0197,2024-10-25,3,"It is okay, nothing special.",8,1
R18615,C07191,P0558,2024-10-25,3,Decent product for the price.,8,1
R18105,C08349,P0847,2024-10-25,5,Love it! Exactly what I needed.,48,1
R15465,C04055,P0581,2024-10-25,3,Fine for basic use.,14,1
R21353,C00731,P0850,2024-10-25,3,"Not bad, not great.",39,1
R23717,C02350,P0309,2024-10-25,2,Not as described. Returning it.,12,1
R20956,C01954,P0206,2024-10-25,2,Would not recommend. Poor value.,12,1
R02348,C06658,P0466,2024-10-25,3,Decent product for the price.,16,1
R04792,C09199,P0078,2024-10-25,3,"It is okay, nothing special.",29,1
R13786,C03204,P0726,2024-10-25,5,Perfect. Will buy again.,14,1
R06834,C05321,P0492,2024-10-25,4,Amazing value for the price.,25,1
R00744,C03820,P0379,2024-10-26,5,"Excellent quality, fast shipping.",0,0
R04312,C06024,P0808,2024-10-26,5,Amazing value for the price.,29,1
R19488,C01228,P0378,2024-10-26,4,"Excellent quality, fast shipping.",26,1
R14738,C09770,P0777,2024-10-26,2,Disappointed with the quality.,4,1
R11454,C06453,P0749,2024-10-26,5,"Excellent quality, fast shipping.",19,1
R02015,C08589,P0320,2024-10-26,4,Perfect. Will buy again.,16,1
R05008,C05740,P0123,2024-10-26,5,"Excellent quality, fast shipping.",46,1
R05726,C01858,P0001,2024-10-26,5,"Excellent quality, fast shipping.",44,1
R23693,C07637,P0974,2024-10-26,4,Perfect. Will buy again.,17,1
R00137,C00887,P0382,2024-10-26,4,"Excellent quality, fast shipping.",27,1
R06125,C00485,P0001,2024-10-26,4,Love it! Exactly what I needed.,17,1
R00685,C09016,P0879,2024-10-26,4,Amazing value for the price.,20,1
R02049,C04285,P0275,2024-10-26,4,Amazing value for the price.,45,1
R07379,C07378,P0411,2024-10-26,3,Decent product for the price.,46,0
R23477,C08064,P0394,2024-10-26,3,"It is okay, nothing special.",49,1
R13594,C00204,P0172,2024-10-26,4,Amazing value for the price.,13,1
R12793,C09607,P0208,2024-10-26,3,"It is okay, nothing special.",43,1
R01773,C07085,P0585,2024-10-26,2,Disappointed with the quality.,22,1
R22309,C08329,P0953,2024-10-26,3,Fine for basic use.,22,1
R16152,C04263,P0198,2024-10-26,2,Not as described. Returning it.,40,1
R03075,C08016,P0888,2024-10-26,4,Amazing value for the price.,11,1
R07415,C02709,P0104,2024-10-26,3,Decent product for the price.,39,1
R22368,C04803,P0425,2024-10-26,2,Terrible experience. Avoid.,15,1
R17422,C09494,P0357,2024-10-26,4,Perfect. Will buy again.,41,1
R06380,C08629,P0006,2024-10-26,1,Would not recommend. Poor value.,7,1
R20800,C02055,P0513,2024-10-26,4,Amazing value for the price.,27,1
R22367,C06417,P0273,2024-10-26,2,Not as described. Returning it.,37,1
R10819,C03980,P0153,2024-10-26,4,Perfect. Will buy again.,41,0
R12068,C04915,P0915,2024-10-26,2,Broke after a week of use.,41,0
R07576,C02349,P0800,2024-10-26,3,"It is okay, nothing special.",17,0
R12040,C04799,P0099,2024-10-26,4,Amazing value for the price.,31,1
R09945,C02491,P0695,2024-10-26,4,Great product! Highly recommend.,10,1
R02385,C04207,P0469,2024-10-26,3,Fine for basic use.,3,1
R02237,C04459,P0953,2024-10-26,5,Perfect. Will buy again.,12,1
R11915,C07496,P0446,2024-10-26,3,"It is okay, nothing special.",9,0
R17424,C07745,P0023,2024-10-26,5,Great product! Highly recommend.,14,1
R12938,C06087,P0280,2024-10-26,3,"Average quality, meets expectations.",5,1
R14068,C02221,P0070,2024-10-26,5,Great product! Highly recommend.,39,1
R23038,C07394,P0208,2024-10-27,2,Disappointed with the quality.,29,1
R07397,C02587,P0935,2024-10-27,3,Fine for basic use.,3,0
R08846,C06865,P0878,2024-10-27,3,Fine for basic use.,21,1
R07718,C02109,P0317,2024-10-27,2,Disappointed with the quality.,17,1
R01230,C02317,P0471,2024-10-27,5,Love it! Exactly what I needed.,45,1
R06034,C07988,P0906,2024-10-27,4,Great product! Highly recommend.,21,1
R10026,C03683,P0315,2024-10-27,1,Terrible experience. Avoid.,30,1
R08187,C02062,P0448,2024-10-27,1,Disappointed with the quality.,42,1
R12911,C08391,P0293,2024-10-27,1,Terrible experience. Avoid.,14,1
R23065,C05580,P0501,2024-10-27,3,"It is okay, nothing special.",7,1
R19342,C05966,P0508,2024-10-27,2,Disappointed with the quality.,32,0
R05507,C09398,P0526,2024-10-27,3,Fine for basic use.,15,1
R05081,C00392,P0419,2024-10-27,4,Perfect. Will buy again.,38,1
R03823,C02409,P0662,2024-10-27,1,Disappointed with the quality.,45,1
R21070,C02465,P0797,2024-10-27,3,Decent product for the price.,28,1
R13715,C08686,P0284,2024-10-27,4,Amazing value for the price.,26,1
R12454,C00567,P0565,2024-10-27,5,Amazing value for the price.,8,0
R14467,C00536,P0045,2024-10-27,3,Decent product for the price.,12,1
R08916,C06664,P0773,2024-10-27,3,"Average quality, meets expectations.",42,1
R20003,C09336,P0865,2024-10-27,3,"Not bad, not great.",6,0
R10537,C07489,P0957,2024-10-27,3,Decent product for the price.,29,1
R03985,C08950,P0807,2024-10-27,2,Broke after a week of use.,10,0
R00302,C02088,P0150,2024-10-27,3,Decent product for the price.,30,1
R15961,C07708,P0628,2024-10-27,3,Fine for basic use.,10,0
R00212,C08957,P0371,2024-10-27,5,"Excellent quality, fast shipping.",21,1
R00692,C02417,P0917,2024-10-27,4,Great product! Highly recommend.,29,1
R21238,C06027,P0360,2024-10-27,4,Love it! Exactly what I needed.,12,0
R21765,C00820,P0345,2024-10-27,4,Amazing value for the price.,3,1
R09008,C00245,P0875,2024-10-27,4,Amazing value for the price.,16,0
R18893,C09549,P0742,2024-10-27,4,"Excellent quality, fast shipping.",0,1
R01627,C07096,P0023,2024-10-27,2,Disappointed with the quality.,22,1
R22870,C07364,P0710,2024-10-27,4,Amazing value for the price.,16,1
R06489,C04199,P0433,2024-10-27,4,Love it! Exactly what I needed.,24,1
R05435,C04883,P0861,2024-10-27,4,Perfect. Will buy again.,48,1
R07082,C01505,P0954,2024-10-27,5,Great product! Highly recommend.,12,1
R07676,C01274,P0555,2024-10-27,2,Would not recommend. Poor value.,12,1
R10573,C08681,P0928,2024-10-28,3,Decent product for the price.,34,0
R06174,C07690,P0978,2024-10-28,5,Amazing value for the price.,17,0
R20518,C01762,P0637,2024-10-28,4,Great product! Highly recommend.,13,1
R06550,C04600,P0335,2024-10-28,3,"Not bad, not great.",44,1
R14258,C00751,P0247,2024-10-28,3,Fine for basic use.,27,1
R01561,C02477,P0873,2024-10-28,2,Terrible experience. Avoid.,14,1
R09411,C08534,P0166,2024-10-28,3,Decent product for the price.,14,1
R00965,C02769,P0734,2024-10-28,3,"It is okay, nothing special.",45,1
R19285,C03068,P0728,2024-10-28,3,Fine for basic use.,23,1
R14066,C00327,P0826,2024-10-28,4,Perfect. Will buy again.,0,1
R17089,C00039,P0581,2024-10-28,2,Disappointed with the quality.,10,1
R09166,C08952,P0914,2024-10-28,4,Great product! Highly recommend.,18,1
R10018,C02664,P0228,2024-10-28,3,Decent product for the price.,45,0
R14050,C03093,P0069,2024-10-28,5,Great product! Highly recommend.,41,1
R10164,C09557,P0461,2024-10-28,3,"Average quality, meets expectations.",42,1
R12052,C00790,P0650,2024-10-28,4,Great product! Highly recommend.,31,1
R12051,C01361,P0877,2024-10-28,1,Broke after a week of use.,35,1
R02611,C03503,P0438,2024-10-28,4,"Excellent quality, fast shipping.",21,1
R10927,C05022,P0796,2024-10-28,3,Fine for basic use.,25,1
R23799,C09836,P0357,2024-10-28,4,"Excellent quality, fast shipping.",47,1
R12548,C00461,P0829,2024-10-28,5,Great product! Highly recommend.,23,1
R02702,C04867,P0010,2024-10-28,4,Great product! Highly recommend.,35,1
R00761,C08504,P0528,2024-10-28,3,"It is okay, nothing special.",8,1
R13733,C00346,P0566,2024-10-28,1,Terrible experience. Avoid.,7,1
R04463,C04485,P0593,2024-10-28,3,Fine for basic use.,44,1
R24449,C04341,P0019,2024-10-28,3,"Average quality, meets expectations.",38,1
R19753,C08097,P0868,2024-10-28,5,"Excellent quality, fast shipping.",31,1
R14743,C02199,P0257,2024-10-28,5,Perfect. Will buy again.,3,1
R00424,C09288,P0310,2024-10-28,4,"Excellent quality, fast shipping.",27,1
R15382,C01904,P0804,2024-10-28,3,"Average quality, meets expectations.",5,1
R12663,C07505,P0278,2024-10-28,3,"It is okay, nothing special.",9,1
R13363,C01606,P0220,2024-10-28,3,"It is okay, nothing special.",32,1
R06864,C01179,P0367,2024-10-28,1,Would not recommend. Poor value.,44,1
R10140,C02186,P0991,2024-10-28,4,"Excellent quality, fast shipping.",14,0
R22139,C05591,P0892,2024-10-28,4,Love it! Exactly what I needed.,46,0
R02561,C09846,P0882,2024-10-28,3,Decent product for the price.,17,1
R23000,C00417,P0597,2024-10-29,5,"Excellent quality, fast shipping.",3,1
R20297,C04571,P0447,2024-10-29,4,Amazing value for the price.,16,0
R19195,C03390,P0242,2024-10-29,4,Amazing value for the price.,3,1
R20031,C01536,P0936,2024-10-29,4,Amazing value for the price.,20,1
R13191,C07608,P0679,2024-10-29,4,Love it! Exactly what I needed.,47,1
R00549,C04670,P0636,2024-10-29,4,Love it! Exactly what I needed.,29,1
R10843,C08683,P0882,2024-10-29,2,Broke after a week of use.,35,0
R03462,C02458,P0706,2024-10-29,3,Fine for basic use.,0,1
R08718,C00441,P0921,2024-10-29,1,Not as described. Returning it.,1,1
R20393,C08863,P0410,2024-10-29,2,Not as described. Returning it.,31,1
R02727,C02644,P0989,2024-10-29,1,Not as described. Returning it.,6,1
R23801,C05380,P0740,2024-10-29,5,Great product! Highly recommend.,12,1
R09127,C05297,P0619,2024-10-29,3,Decent product for the price.,37,1
R22670,C08381,P0705,2024-10-29,2,Broke after a week of use.,12,1
R13963,C02290,P0793,2024-10-29,1,Broke after a week of use.,2,1
R03813,C04330,P0764,2024-10-29,3,"Not bad, not great.",47,0
R18003,C09045,P0528,2024-10-29,2,Terrible experience. Avoid.,29,0
R13255,C08791,P0200,2024-10-29,2,Disappointed with the quality.,29,0
R19321,C03390,P0325,2024-10-29,4,Love it! Exactly what I needed.,19,0
R13269,C05125,P0974,2024-10-29,3,Decent product for the price.,27,1
R18540,C02946,P0134,2024-10-29,4,Love it! Exactly what I needed.,43,1
R21423,C07515,P0638,2024-10-29,4,Love it! Exactly what I needed.,37,1
R10315,C00318,P0174,2024-10-29,4,Great product! Highly recommend.,18,1
R23016,C06482,P0946,2024-10-29,4,Love it! Exactly what I needed.,18,1
R08599,C03521,P0496,2024-10-29,3,"It is okay, nothing special.",23,0
R16926,C00611,P0824,2024-10-29,1,Would not recommend. Poor value.,17,1
R02479,C06742,P0755,2024-10-29,4,Love it! Exactly what I needed.,41,1
R08715,C06991,P0839,2024-10-29,4,Perfect. Will buy again.,36,0
R01672,C03266,P0291,2024-10-29,2,Disappointed with the quality.,16,0
R12756,C07615,P0718,2024-10-29,1,Would not recommend. Poor value.,32,1
R09199,C04854,P0008,2024-10-29,2,Not as described. Returning it.,6,1
R01836,C04408,P0839,2024-10-29,2,Would not recommend. Poor value.,31,1
R20215,C04126,P0304,2024-10-29,3,"It is okay, nothing special.",34,0
R17823,C07584,P0496,2024-10-29,1,Disappointed with the quality.,24,1
R11731,C09327,P0648,2024-10-29,2,Disappointed with the quality.,47,1
R21008,C09420,P0798,2024-10-30,2,Broke after a week of use.,2,1
R11372,C02477,P0105,2024-10-30,2,Would not recommend. Poor value.,21,1
R18556,C07906,P0677,2024-10-30,3,Fine for basic use.,44,1
R19562,C08075,P0617,2024-10-30,2,Not as described. Returning it.,14,1
R07932,C02731,P0546,2024-10-30,5,"Excellent quality, fast shipping.",29,1
R03352,C03150,P0281,2024-10-30,2,Not as described. Returning it.,38,1
R24292,C09948,P0377,2024-10-30,3,"It is okay, nothing special.",22,1
R06397,C02731,P0532,2024-10-30,4,Amazing value for the price.,37,1
R08435,C02569,P0890,2024-10-30,3,"Not bad, not great.",47,1
R07366,C04783,P0955,2024-10-30,4,Perfect. Will buy again.,28,1
R14231,C01243,P0601,2024-10-30,4,Love it! Exactly what I needed.,32,1
R11723,C08051,P0015,2024-10-30,4,"Excellent quality, fast shipping.",13,1
R23579,C04157,P0087,2024-10-30,3,Decent product for the price.,38,1
R20212,C09669,P0748,2024-10-30,3,Fine for basic use.,48,1
R13451,C07487,P0985,2024-10-30,4,"Excellent quality, fast shipping.",42,1
R00970,C09089,P0849,2024-10-30,3,Decent product for the price.,4,1
R09849,C00507,P0135,2024-10-30,3,Decent product for the price.,42,1
R12956,C03567,P0590,2024-10-30,3,"It is okay, nothing special.",15,1
R22571,C08804,P0415,2024-10-30,4,Love it! Exactly what I needed.,9,1
R24147,C03820,P0808,2024-10-30,3,Fine for basic use.,25,1
R08352,C08470,P0595,2024-10-30,3,Fine for basic use.,10,1
R23162,C07659,P0952,2024-10-30,3,Decent product for the price.,45,1
R00708,C03947,P0188,2024-10-30,3,"Not bad, not great.",26,1
R20645,C04989,P0612,2024-10-30,5,Love it! Exactly what I needed.,11,1
R03179,C04151,P0646,2024-10-30,4,"Excellent quality, fast shipping.",9,1
R08247,C02218,P0357,2024-10-30,5,Love it! Exactly what I needed.,1,1
R17426,C03432,P0723,2024-10-30,4,Love it! Exactly what I needed.,47,0
R20137,C09261,P0286,2024-10-30,4,Great product! Highly recommend.,1,1
R16042,C06052,P0446,2024-10-30,2,Broke after a week of use.,13,0
R01619,C04975,P0869,2024-10-30,4,Love it! Exactly what I needed.,1,1
R04626,C09088,P0923,2024-10-30,3,Fine for basic use.,44,1
R18530,C00806,P0882,2024-10-30,3,"It is okay, nothing special.",44,1
R08109,C00831,P0055,2024-10-31,4,"Excellent quality, fast shipping.",35,1
R10624,C02898,P0043,2024-10-31,4,Amazing value for the price.,45,1
R01782,C04291,P0343,2024-10-31,3,"It is okay, nothing special.",9,1
R22933,C02177,P0715,2024-10-31,3,Decent product for the price.,19,1
R03395,C09650,P0234,2024-10-31,4,Love it! Exactly what I needed.,24,1
R10019,C08394,P0897,2024-10-31,2,Disappointed with the quality.,12,0
R17988,C03128,P0200,2024-10-31,1,Disappointed with the quality.,32,1
R13914,C06528,P0914,2024-10-31,3,Decent product for the price.,2,1
R17303,C06908,P0510,2024-10-31,3,Decent product for the price.,25,1
R20446,C08310,P0617,2024-10-31,3,"It is okay, nothing special.",19,1
R09815,C00224,P0649,2024-10-31,1,Not as described. Returning it.,3,0
R17729,C01716,P0274,2024-10-31,2,Would not recommend. Poor value.,7,1
R15225,C08361,P0070,2024-10-31,4,"Excellent quality, fast shipping.",34,1
R13426,C01631,P0116,2024-10-31,5,Perfect. Will buy again.,7,1
R03609,C03438,P0600,2024-10-31,3,"Average quality, meets expectations.",19,1
R11150,C04885,P0341,2024-10-31,3,"Average quality, meets expectations.",7,1
R04286,C01365,P0180,2024-10-31,4,Perfect. Will buy again.,9,1
R14934,C08646,P0753,2024-10-31,4,Great product! Highly recommend.,23,1
R24026,C05671,P0642,2024-10-31,5,Love it! Exactly what I needed.,17,1
R07052,C04534,P0809,2024-10-31,2,Disappointed with the quality.,32,1
R22667,C05653,P0290,2024-10-31,3,Fine for basic use.,4,1
R14397,C06361,P0494,2024-10-31,1,Terrible experience. Avoid.,26,1
R05107,C04760,P0272,2024-10-31,4,"Excellent quality, fast shipping.",36,0
R00122,C08403,P0197,2024-10-31,1,Would not recommend. Poor value.,47,1
R10042,C05112,P0069,2024-10-31,4,"Excellent quality, fast shipping.",42,1
R24024,C05730,P0069,2024-10-31,2,Terrible experience. Avoid.,33,1
R05988,C08525,P0838,2024-10-31,5,"Excellent quality, fast shipping.",25,1
R19981,C04928,P0681,2024-10-31,3,Decent product for the price.,15,1
R20153,C00172,P0053,2024-10-31,5,Great product! Highly recommend.,28,1
R23260,C03418,P0478,2024-10-31,3,"It is okay, nothing special.",36,1
R00287,C03085,P0479,2024-10-31,3,"Average quality, meets expectations.",26,1
R23021,C04025,P0058,2024-10-31,4,Love it! Exactly what I needed.,19,0
R22352,C00970,P0936,2024-10-31,2,Terrible experience. Avoid.,48,0
R02070,C05832,P0134,2024-10-31,5,"Excellent quality, fast shipping.",47,1
R13636,C06705,P0332,2024-10-31,3,Fine for basic use.,20,1
R16526,C08677,P0127,2024-10-31,1,Would not recommend. Poor value.,13,1
R19655,C03482,P0266,2024-10-31,2,Not as described. Returning it.,45,1
R06579,C04644,P0318,2024-11-01,3,Fine for basic use.,38,1
R00482,C01566,P0040,2024-11-01,5,"Excellent quality, fast shipping.",41,0
R20848,C00933,P0252,2024-11-01,4,Perfect. Will buy again.,37,1
R05871,C01419,P0577,2024-11-01,5,Amazing value for the price.,45,1
R09012,C01024,P0233,2024-11-01,5,Amazing value for the price.,10,1
R15332,C03448,P0111,2024-11-01,5,Love it! Exactly what I needed.,46,0
R12488,C03902,P0727,2024-11-01,4,Amazing value for the price.,19,1
R03130,C00882,P0129,2024-11-01,5,Perfect. Will buy again.,19,1
R21924,C09927,P0214,2024-11-01,2,Broke after a week of use.,37,0
R24085,C04515,P0859,2024-11-01,4,Love it! Exactly what I needed.,42,0
R12386,C02526,P0223,2024-11-01,2,Terrible experience. Avoid.,43,1
R06085,C00257,P0328,2024-11-01,4,Love it! Exactly what I needed.,22,0
R01435,C03256,P0964,2024-11-01,2,Would not recommend. Poor value.,19,1
R16854,C07806,P0007,2024-11-01,2,Would not recommend. Poor value.,11,0
R15598,C01864,P0876,2024-11-01,4,Amazing value for the price.,23,1
R01535,C07599,P0725,2024-11-01,5,"Excellent quality, fast shipping.",39,1
R07231,C08775,P0992,2024-11-01,3,"Not bad, not great.",6,1
R18113,C07265,P0563,2024-11-01,4,Perfect. Will buy again.,25,1
R10860,C09220,P0531,2024-11-01,4,Love it! Exactly what I needed.,15,1
R05635,C06580,P0464,2024-11-01,3,"It is okay, nothing special.",36,1
R13058,C08362,P0808,2024-11-01,3,Decent product for the price.,7,1
R07843,C07158,P0366,2024-11-01,1,Terrible experience. Avoid.,7,1
R22197,C06001,P0998,2024-11-01,2,Terrible experience. Avoid.,17,1
R07957,C02415,P0351,2024-11-01,2,Disappointed with the quality.,44,1
R23824,C02193,P0857,2024-11-01,2,Not as described. Returning it.,17,1
R12523,C03817,P0311,2024-11-01,3,Fine for basic use.,10,1
R15574,C06272,P0769,2024-11-01,2,Terrible experience. Avoid.,11,1
R04232,C02701,P0827,2024-11-01,3,Decent product for the price.,45,1
R19631,C09473,P0047,2024-11-01,3,Fine for basic use.,29,0
R03646,C03107,P0175,2024-11-01,3,"Not bad, not great.",25,0
R05553,C06192,P0711,2024-11-01,1,Terrible experience. Avoid.,6,1
R24440,C07609,P0374,2024-11-01,3,"It is okay, nothing special.",1,1
R13500,C07657,P0794,2024-11-01,4,Love it! Exactly what I needed.,41,1
R17325,C07781,P0132,2024-11-01,4,"Excellent quality, fast shipping.",7,1
R04718,C08865,P0852,2024-11-01,2,Not as described. Returning it.,31,1
R03793,C09388,P0028,2024-11-01,3,Decent product for the price.,43,1
R12059,C09433,P0453,2024-11-01,3,"Not bad, not great.",31,1
R14098,C02134,P0862,2024-11-02,2,Would not recommend. Poor value.,6,1
R08110,C03539,P0026,2024-11-02,4,"Excellent quality, fast shipping.",19,1
R12963,C09748,P0945,2024-11-02,2,Disappointed with the quality.,3,1
R06104,C02415,P0370,2024-11-02,2,Broke after a week of use.,40,1
R16468,C06719,P0429,2024-11-02,3,"Average quality, meets expectations.",1,0
R06668,C09954,P0336,2024-11-02,3,Fine for basic use.,30,1
R05784,C02327,P0344,2024-11-02,4,Perfect. Will buy again.,16,1
R04372,C00024,P0225,2024-11-02,3,"Average quality, meets expectations.",38,1
R11073,C08777,P0092,2024-11-02,3,Fine for basic use.,47,1
R03957,C00030,P0876,2024-11-02,3,"It is okay, nothing special.",28,0
R24202,C01814,P0678,2024-11-02,4,Great product! Highly recommend.,8,1
R15400,C08591,P0591,2024-11-02,3,"It is okay, nothing special.",42,0
R17739,C02821,P0724,2024-11-02,4,Love it! Exactly what I needed.,21,0
R10230,C04940,P0183,2024-11-02,4,"Excellent quality, fast shipping.",18,1
R14659,C06496,P0589,2024-11-02,4,Amazing value for the price.,16,1
R20276,C08311,P0744,2024-11-02,2,Not as described. Returning it.,46,1
R04231,C03280,P0535,2024-11-02,3,"Not bad, not great.",8,1
R08777,C09530,P0726,2024-11-02,5,Love it! Exactly what I needed.,49,0
R22853,C08639,P0073,2024-11-02,5,Amazing value for the price.,25,0
R18252,C04853,P0550,2024-11-02,5,"Excellent quality, fast shipping.",34,1
R22252,C04403,P0492,2024-11-02,3,"It is okay, nothing special.",22,1
R15602,C04643,P0945,2024-11-02,1,Would not recommend. Poor value.,4,1
R01409,C03421,P0347,2024-11-02,4,Great product! Highly recommend.,44,0
R14944,C07967,P0235,2024-11-02,3,"It is okay, nothing special.",30,0
R02003,C05030,P0583,2024-11-02,3,Fine for basic use.,1,0
R13063,C05924,P0679,2024-11-02,5,Amazing value for the price.,48,1
R15059,C04567,P0632,2024-11-02,3,Decent product for the price.,20,1
R22875,C03829,P0931,2024-11-02,3,Fine for basic use.,39,1
R07681,C07409,P0390,2024-11-02,3,Fine for basic use.,16,0
R01819,C02597,P0734,2024-11-02,5,"Excellent quality, fast shipping.",32,1
R05656,C07078,P0637,2024-11-02,4,Love it! Exactly what I needed.,22,1
R11044,C00438,P0666,2024-11-03,2,Disappointed with the quality.,39,1
R07596,C05945,P0590,2024-11-03,4,Love it! Exactly what I needed.,10,0
R11024,C03051,P0394,2024-11-03,3,Fine for basic use.,31,0
R02781,C06451,P0685,2024-11-03,3,"Not bad, not great.",3,1
R20548,C09807,P0084,2024-11-03,3,Decent product for the price.,24,1
R09805,C05350,P0961,2024-11-03,4,Great product! Highly recommend.,7,1
R18082,C00359,P0589,2024-11-03,2,Broke after a week of use.,0,0
R06160,C01040,P0351,2024-11-03,3,Fine for basic use.,34,0
R16078,C02302,P0594,2024-11-03,3,"It is okay, nothing special.",29,1
R22839,C04313,P0768,2024-11-03,4,"Excellent quality, fast shipping.",19,1
R03990,C05418,P0469,2024-11-03,3,"Average quality, meets expectations.",5,1
R00554,C04743,P0722,2024-11-03,5,Perfect. Will buy again.,6,1
R16837,C04340,P0123,2024-11-03,5,Great product! Highly recommend.,1,1
R00964,C02522,P0204,2024-11-03,4,Great product! Highly recommend.,39,1
R18520,C04075,P0486,2024-11-03,3,Decent product for the price.,15,0
R18392,C01917,P0180,2024-11-03,4,Great product! Highly recommend.,11,1
R00088,C02147,P0950,2024-11-03,4,Amazing value for the price.,48,1
R24148,C07066,P0237,2024-11-03,1,Not as described. Returning it.,47,1
R24672,C00047,P0382,2024-11-03,4,Great product! Highly recommend.,2,1
R24509,C07765,P0601,2024-11-03,2,Broke after a week of use.,29,1
R22644,C08941,P0697,2024-11-03,2,Broke after a week of use.,25,1
R01954,C03396,P0431,2024-11-03,4,Love it! Exactly what I needed.,10,0
R00573,C01920,P0065,2024-11-03,3,"Average quality, meets expectations.",9,1
R17275,C04560,P0293,2024-11-03,4,Love it! Exactly what I needed.,26,1
R23152,C00017,P0965,2024-11-03,4,Love it! Exactly what I needed.,23,1
R13372,C02927,P0867,2024-11-03,3,"It is okay, nothing special.",30,0
R18213,C04697,P0514,2024-11-03,3,"It is okay, nothing special.",2,1
R03494,C03475,P0857,2024-11-03,3,"Average quality, meets expectations.",3,1
R02117,C00130,P0532,2024-11-03,3,"Average quality, meets expectations.",16,1
R08578,C05013,P0847,2024-11-03,4,Amazing value for the price.,41,1
